Unnamed: 0,temperature,humidity,wind speed,precipitation (%),cloud cover,atmospheric pressure,uv index,season,visibility (km),location,weather type
5301,29.0,29,8.0,18.0,partly cloudy,1011.37,9,Autumn,6.0,inland,2
8074,-6.0,69,13.0,53.0,overcast,989.01,0,Winter,4.5,inland,3
11922,12.0,72,5.5,73.0,overcast,991.08,3,Spring,2.0,inland,1
288,-7.0,89,1.0,63.0,overcast,993.79,1,Winter,4.0,mountain,3
10501,16.0,77,13.0,88.0,overcast,1004.43,2,Winter,4.5,coastal,1
9623,27.0,52,3.0,30.0,overcast,1004.32,2,Spring,7.5,coastal,0
7804,2.0,99,3.5,84.0,overcast,999.65,0,Winter,3.5,inland,3
4518,29.0,95,18.5,68.0,partly cloudy,1013.94,0,Autumn,4.5,coastal,1
7964,10.0,63,2.5,23.0,partly cloudy,1008.83,3,Spring,7.5,inland,0
5823,-8.0,90,5.0,95.0,overcast,999.95,0,Winter,3.0,mountain,3
154,13.0,75,9.5,40.0,overcast,1005.39,2,Autumn,8.0,inland,0
9720,25.0,71,7.5,38.0,partly cloudy,1001.02,1,Winter,7.0,mountain,0
7884,1.0,68,8.0,54.0,overcast,996.42,0,Winter,1.0,mountain,3
1625,-9.0,92,6.5,90.0,overcast,998.63,1,Winter,5.0,inland,3
2456,-4.0,60,7.5,74.0,overcast,998.95,0,Winter,3.5,inland,3
12502,-1.0,73,11.0,71.0,overcast,985.83,1,Winter,2.5,inland,3
12440,12.0,65,6.5,13.0,partly cloudy,1010.57,1,Winter,7.5,mountain,0
7246,30.0,61,1.5,11.0,clear,1020.86,7,Autumn,7.0,mountain,2
10359,18.0,55,11.0,34.0,partly cloudy,1003.46,1,Summer,7.0,inland,0
3870,28.0,50,1.5,13.0,clear,1017.92,7,Spring,7.0,mountain,2
12232,36.0,34,1.0,10.0,clear,1018.65,8,Summer,7.5,coastal,2
8719,-2.0,60,8.0,53.0,partly cloudy,991.24,0,Winter,2.0,mountain,3
12274,1.0,96,18.5,85.0,overcast,989.08,0,Winter,4.5,inland,3
9756,24.0,74,14.5,18.0,partly cloudy,1003.3,3,Winter,5.5,inland,0
4195,-3.0,71,18.5,94.0,partly cloudy,996.47,1,Winter,0.5,mountain,3
10388,16.0,87,15.0,96.0,partly cloudy,1005.39,3,Spring,2.0,inland,1
12423,30.0,45,1.5,2.0,clear,1022.46,10,Summer,8.0,coastal,2
7410,44.0,50,4.5,12.0,clear,1011.45,9,Spring,9.0,mountain,2
8241,-2.0,61,19.5,61.0,overcast,983.55,1,Winter,3.5,mountain,3
3523,0.0,76,16.0,60.0,partly cloudy,999.71,1,Winter,3.5,mountain,3
1154,31.0,78,8.0,37.0,overcast,1006.95,3,Spring,9.0,mountain,0
2056,14.0,56,13.0,19.0,partly cloudy,1006.87,2,Winter,6.5,coastal,0
6450,2.0,68,3.0,68.0,partly cloudy,993.19,0,Winter,3.0,mountain,3
6455,-3.0,86,15.5,87.0,overcast,987.77,0,Winter,3.0,inland,3
5808,34.0,99,16.0,75.0,overcast,999.36,1,Autumn,2.0,coastal,1
8627,17.0,77,11.5,80.0,partly cloudy,1003.67,2,Winter,1.0,coastal,1
453,-6.0,69,4.0,74.0,partly cloudy,982.49,1,Winter,4.0,mountain,3
2649,35.0,43,9.0,5.0,partly cloudy,1029.71,6,Spring,9.5,inland,2
10357,41.0,69,2.0,0.0,partly cloudy,1014.21,6,Summer,6.5,inland,2
11084,24.0,56,2.5,14.0,partly cloudy,1012.4,1,Autumn,7.5,inland,0
71,21.0,75,3.5,41.0,partly cloudy,1017.74,2,Winter,8.0,mountain,0
792,11.0,50,1.5,14.0,overcast,1015.95,3,Winter,6.5,mountain,0
372,-3.0,81,6.0,87.0,overcast,985.5,0,Winter,4.5,mountain,3
7328,25.0,58,3.0,9.0,clear,1024.92,5,Summer,9.5,coastal,2
1599,18.0,61,13.5,28.0,partly cloudy,1016.33,3,Spring,6.0,inland,0
5580,36.0,63,1.0,10.0,partly cloudy,1028.04,5,Summer,6.5,inland,2
4583,25.0,73,1.0,40.0,overcast,1019.6,2,Spring,5.5,mountain,0
5226,12.0,90,18.5,85.0,overcast,1000.61,0,Spring,3.5,inland,1
3621,-5.0,60,11.5,61.0,overcast,995.16,1,Winter,4.0,mountain,3
8225,-9.0,77,14.5,61.0,overcast,986.36,1,Winter,2.5,inland,3
6601,30.0,70,16.0,53.0,partly cloudy,1004.4,1,Winter,4.5,coastal,1
12407,-3.0,61,14.5,68.0,partly cloudy,993.44,0,Winter,3.0,inland,3
8786,-6.0,64,6.5,51.0,overcast,989.29,1,Winter,4.0,inland,3
9174,41.0,66,7.5,13.0,clear,1016.31,9,Winter,9.5,inland,2
3245,24.0,24,3.0,4.0,clear,1014.49,10,Summer,7.5,inland,2
2990,27.0,66,11.5,28.0,overcast,1003.18,1,Autumn,6.0,inland,0
649,37.0,64,4.0,54.0,cloudy,941.95,6,Autumn,8.5,mountain,2
8080,43.0,39,8.5,19.0,clear,1024.21,7,Autumn,8.5,inland,2
8845,0.0,74,12.0,90.0,overcast,981.44,1,Winter,3.5,inland,3
8469,-3.0,83,0.5,66.0,overcast,981.83,0,Winter,3.0,inland,3
4914,-2.0,87,3.5,90.0,overcast,997.87,0,Winter,2.5,mountain,3
12713,22.0,60,4.5,33.0,partly cloudy,1016.31,1,Winter,8.5,inland,0
7035,14.0,62,18.0,59.0,partly cloudy,1016.09,1,Autumn,3.0,mountain,1
12347,28.0,75,13.5,21.0,partly cloudy,1010.05,1,Winter,5.0,mountain,0
10112,34.0,66,3.5,12.0,clear,1010.56,6,Spring,5.5,mountain,2
9633,-4.0,75,10.5,63.0,overcast,991.06,0,Winter,3.0,inland,3
8586,-5.0,67,4.0,64.0,overcast,991.81,1,Winter,4.0,inland,3
836,39.0,36,0.5,13.0,partly cloudy,1012.36,5,Spring,5.5,inland,2
5280,26.0,91,11.0,80.0,partly cloudy,998.77,2,Winter,2.5,inland,1
830,18.0,67,15.0,73.0,partly cloudy,1005.72,0,Autumn,4.5,inland,1
4097,24.0,57,3.0,0.0,clear,1024.39,7,Spring,6.0,mountain,2
2346,43.0,69,7.0,7.0,clear,1029.27,7,Spring,8.0,coastal,2
10777,12.0,87,14.5,72.0,overcast,991.12,3,Spring,3.0,inland,1
11552,16.0,76,8.0,27.0,partly cloudy,1016.09,1,Winter,5.5,coastal,0
9772,17.0,60,0.0,33.0,partly cloudy,1000.03,3,Summer,7.5,inland,0
7627,16.0,76,4.0,10.0,overcast,1018.94,2,Winter,9.0,mountain,0
7708,27.0,96,7.5,94.0,overcast,1014.92,3,Summer,5.0,coastal,1
7898,32.0,91,6.5,59.0,overcast,992.79,0,Spring,1.5,coastal,1
9325,19.0,70,14.5,41.0,partly cloudy,1010.39,4,Winter,7.5,coastal,0
9955,41.0,65,3.0,9.0,clear,1021.47,5,Winter,7.5,inland,2
967,23.0,61,10.0,72.0,partly cloudy,999.82,3,Winter,4.5,mountain,1
7918,32.0,64,7.0,49.0,partly cloudy,1000.53,4,Winter,7.5,coastal,0
2368,19.0,80,6.5,92.0,overcast,993.42,3,Autumn,1.5,mountain,1
4816,40.0,46,1.5,0.0,partly cloudy,1016.23,10,Winter,8.5,mountain,2
7938,10.0,53,14.0,43.0,partly cloudy,1003.53,1,Spring,7.5,inland,0
5411,34.0,87,13.5,75.0,overcast,1019.73,2,Autumn,5.0,mountain,1
7018,20.0,26,4.5,6.0,clear,1015.58,5,Spring,9.5,inland,2
10095,34.0,55,12.5,28.0,overcast,1000.13,4,Winter,7.5,inland,0
5254,-10.0,63,8.0,53.0,partly cloudy,987.04,0,Winter,1.5,mountain,3
7551,-4.0,81,14.5,99.0,overcast,992.63,0,Winter,3.5,inland,3
4497,23.0,54,15.0,45.0,overcast,1006.64,1,Spring,5.5,inland,0
3568,-5.0,77,0.5,93.0,overcast,985.06,0,Winter,4.0,inland,3
6866,17.0,95,15.0,57.0,overcast,1009.1,2,Autumn,4.5,inland,1
4359,16.0,75,1.5,19.0,partly cloudy,1007.12,2,Summer,5.5,inland,0
8013,1.0,86,12.0,81.0,overcast,980.48,1,Winter,2.5,inland,3
167,16.0,59,11.5,37.0,partly cloudy,1004.12,4,Summer,6.5,mountain,0
8927,25.0,99,0.5,85.0,partly cloudy,1017.99,5,Autumn,6.5,coastal,0
6152,30.0,65,16.0,90.0,partly cloudy,1000.92,0,Winter,3.0,inland,1
2722,15.0,91,19.5,77.0,overcast,1017.27,1,Autumn,1.0,mountain,1
9833,-6.0,93,7.0,82.0,overcast,980.03,0,Winter,2.0,inland,3
3977,16.0,77,2.5,27.0,partly cloudy,1010.28,3,Summer,9.0,inland,0
6105,30.0,56,12.0,33.0,overcast,1001.35,2,Summer,9.0,coastal,0
5829,-3.0,61,9.5,80.0,partly cloudy,989.14,0,Winter,4.0,mountain,3
6440,41.0,32,1.5,11.0,clear,1012.63,7,Winter,8.5,mountain,2
12266,30.0,41,1.5,9.0,clear,1026.23,6,Autumn,8.0,inland,2
9728,29.0,93,20.0,94.0,overcast,1001.26,3,Spring,3.5,inland,1
5369,24.0,57,12.5,14.0,overcast,1006.1,4,Autumn,7.0,mountain,0
1666,30.0,54,1.0,19.0,clear,1018.26,5,Winter,7.5,mountain,2
8873,14.0,52,5.0,26.0,partly cloudy,1019.77,1,Winter,8.0,mountain,0
12152,21.0,53,2.5,19.0,clear,1022.3,5,Autumn,9.0,mountain,2
8791,39.0,44,6.5,14.0,clear,1022.23,10,Spring,8.5,mountain,2
10189,16.0,76,11.0,67.0,partly cloudy,993.31,0,Summer,3.0,mountain,1
7901,36.0,48,1.0,16.0,partly cloudy,1028.38,9,Spring,8.0,inland,2
12115,-9.0,72,17.0,55.0,partly cloudy,989.06,1,Winter,3.5,mountain,3
13186,25.0,66,5.5,39.0,overcast,1018.86,4,Spring,8.0,coastal,0
8717,4.0,91,6.5,68.0,partly cloudy,988.51,1,Winter,4.5,mountain,3
5702,14.0,63,12.0,40.0,overcast,1018.31,1,Summer,7.5,coastal,0
5870,24.0,57,7.5,11.0,overcast,1018.63,2,Summer,7.5,coastal,0
8864,2.0,91,16.5,63.0,overcast,980.67,0,Winter,1.5,mountain,3
1570,-7.0,94,16.5,86.0,overcast,995.55,1,Winter,3.5,inland,3
4230,22.0,65,6.0,26.0,partly cloudy,1010.9,3,Summer,6.0,inland,0
3547,-5.0,92,9.0,84.0,overcast,998.06,1,Winter,4.5,mountain,3
5931,1.0,73,2.5,93.0,overcast,999.23,1,Winter,2.5,mountain,3
8288,21.0,95,14.5,59.0,partly cloudy,996.91,3,Spring,2.0,coastal,1
6110,4.0,67,20.0,58.0,partly cloudy,995.92,1,Winter,2.5,mountain,3
10046,-7.0,74,5.5,78.0,overcast,988.53,0,Winter,3.5,mountain,3
10913,12.0,79,8.0,90.0,overcast,1013.0,2,Spring,3.0,mountain,1
10718,-5.0,75,5.5,53.0,overcast,988.15,0,Winter,2.5,mountain,3
1357,34.0,51,10.0,13.0,cloudy,957.62,7,Spring,8.5,inland,0
5490,23.0,78,19.5,80.0,overcast,992.2,1,Spring,4.5,inland,1
978,30.0,48,7.0,18.0,clear,1010.23,9,Summer,10.0,coastal,2
11271,31.0,46,6.0,15.0,partly cloudy,1016.77,6,Summer,8.0,inland,2
308,33.0,58,8.0,41.0,overcast,1017.0,2,Winter,8.0,coastal,0
9173,32.0,63,15.5,59.0,overcast,999.79,2,Summer,1.5,mountain,1
4287,-9.0,60,13.0,86.0,partly cloudy,983.24,1,Winter,1.5,mountain,3
6259,33.0,25,6.5,16.0,clear,1023.42,9,Summer,5.0,inland,2
5719,15.0,62,16.0,86.0,overcast,1002.18,0,Winter,4.5,inland,1
7014,-3.0,85,17.0,58.0,partly cloudy,991.2,1,Winter,5.0,mountain,3
10093,23.0,42,1.5,12.0,clear,1016.83,5,Winter,10.0,coastal,2
896,26.0,24,3.0,17.0,clear,1010.01,6,Summer,5.5,coastal,2
13164,-3.0,90,2.0,90.0,overcast,983.55,1,Winter,2.0,inland,3
2556,11.0,63,14.0,23.0,overcast,1004.82,4,Spring,8.5,coastal,0
7580,26.0,87,19.0,85.0,partly cloudy,1004.21,0,Summer,1.5,coastal,1
8367,37.0,48,0.0,0.0,clear,1015.92,6,Autumn,8.5,mountain,2
9181,10.0,62,0.5,11.0,partly cloudy,1003.14,1,Winter,9.0,coastal,0
5270,10.0,65,14.0,49.0,partly cloudy,1015.78,3,Spring,8.5,inland,0
6047,36.0,40,6.5,3.0,clear,1015.23,9,Summer,9.5,inland,2
12504,41.0,34,9.5,3.0,partly cloudy,1015.17,8,Autumn,8.0,inland,2
9050,2.0,68,6.5,81.0,overcast,984.78,0,Winter,3.5,inland,3
9116,26.0,98,16.5,61.0,overcast,1017.35,0,Winter,1.0,inland,1
1831,35.0,67,7.0,15.0,clear,1024.13,7,Summer,7.5,inland,2
7571,22.0,71,7.5,70.0,overcast,1006.26,3,Autumn,4.0,inland,1
2489,27.0,62,9.0,28.0,overcast,1004.74,3,Spring,8.0,mountain,0
10394,28.0,56,4.0,18.0,clear,1020.85,7,Spring,7.0,mountain,2
504,26.0,60,1.5,14.0,clear,1028.72,5,Autumn,8.5,inland,2
480,2.0,80,16.0,77.0,overcast,996.19,4,Winter,1.5,mountain,3
12454,-4.0,82,12.5,51.0,overcast,997.68,1,Winter,1.5,mountain,3
12510,-8.0,82,6.5,53.0,overcast,987.08,0,Winter,2.5,inland,3
2043,-2.0,82,11.5,59.0,partly cloudy,994.22,1,Winter,3.0,inland,3
12597,28.0,87,18.0,90.0,partly cloudy,995.48,3,Summer,1.5,inland,1
6015,23.0,62,3.5,38.0,partly cloudy,1011.74,4,Autumn,5.5,inland,0
12465,18.0,56,0.0,18.0,overcast,1005.55,3,Spring,8.0,mountain,0
8831,-6.0,69,9.5,69.0,overcast,989.18,1,Winter,1.0,mountain,3
4949,15.0,98,19.5,57.0,overcast,992.42,3,Autumn,4.5,mountain,1
5247,14.0,93,12.0,59.0,partly cloudy,998.2,2,Spring,4.5,coastal,1
9471,-7.0,99,19.5,51.0,overcast,992.7,0,Winter,1.5,mountain,3
10700,35.0,49,8.5,11.0,partly cloudy,1025.23,10,Autumn,5.5,inland,2
2739,3.0,93,0.5,96.0,overcast,993.61,1,Winter,4.5,inland,3
1275,28.0,70,11.0,86.0,overcast,1014.57,0,Spring,3.0,coastal,1
6453,14.0,60,0.0,16.0,partly cloudy,1004.87,4,Winter,8.5,inland,0
9423,38.0,26,8.0,12.0,partly cloudy,1028.86,7,Spring,5.5,mountain,2
9414,-7.0,71,3.0,85.0,overcast,995.55,1,Winter,1.5,mountain,3
11434,29.0,76,10.0,23.0,overcast,1017.51,4,Spring,7.0,mountain,0
3613,30.0,94,18.0,82.0,overcast,1012.92,3,Winter,3.0,mountain,1
12,12.0,59,10.5,25.0,partly cloudy,1016.08,3,Autumn,5.5,mountain,0
2289,34.0,75,15.0,18.0,partly cloudy,1004.07,4,Spring,5.5,inland,0
6039,0.0,98,15.0,74.0,overcast,993.6,1,Winter,3.5,inland,3
317,20.0,86,14.0,64.0,overcast,1000.52,1,Autumn,2.0,coastal,1
8901,10.0,80,15.5,53.0,overcast,1003.85,2,Summer,3.5,inland,1
7196,3.0,65,16.0,63.0,partly cloudy,996.43,1,Winter,4.5,inland,3
4172,31.0,51,3.0,14.0,clear,1026.44,10,Summer,6.5,inland,2
9810,33.0,84,18.5,84.0,overcast,999.08,3,Summer,4.5,coastal,1
1984,43.0,23,5.0,12.0,clear,1019.11,8,Autumn,6.5,inland,2
1161,33.0,56,6.5,1.0,clear,1029.19,9,Spring,9.0,mountain,2
3500,28.0,86,14.0,70.0,overcast,1013.96,3,Summer,2.5,coastal,1
10034,10.0,82,9.5,71.0,partly cloudy,1017.28,2,Winter,4.0,inland,1
7757,1.0,64,1.0,95.0,overcast,991.15,0,Winter,3.5,mountain,3
6700,27.0,80,14.5,75.0,overcast,996.26,1,Summer,4.0,mountain,1
9271,1.0,94,3.5,98.0,partly cloudy,995.67,1,Winter,4.0,inland,3
9002,18.0,68,9.5,56.0,overcast,998.24,3,Summer,3.5,mountain,1
7640,23.0,75,4.5,46.0,partly cloudy,1016.07,1,Winter,8.5,mountain,0
4761,27.0,81,7.5,71.0,partly cloudy,1008.87,5,Spring,6.0,inland,0
6081,34.0,63,9.0,17.0,clear,1012.59,5,Winter,9.0,coastal,2
6245,-2.0,68,16.0,99.0,partly cloudy,994.22,1,Winter,1.0,inland,3
668,28.0,65,6.5,44.0,partly cloudy,1016.96,3,Autumn,5.0,inland,0
9519,11.0,75,14.5,84.0,overcast,1008.39,2,Spring,3.5,mountain,1
3457,28.0,69,7.5,59.0,overcast,1011.17,3,Winter,3.0,coastal,1
4687,29.0,77,12.0,46.0,partly cloudy,1010.62,3,Spring,6.5,mountain,0
8639,-8.0,64,16.0,97.0,overcast,988.12,0,Winter,4.5,inland,3
11879,33.0,71,1.0,45.0,partly cloudy,1007.25,4,Spring,6.0,mountain,0
5623,24.0,44,3.0,3.0,clear,1021.75,7,Autumn,8.0,coastal,2
832,16.0,80,9.0,85.0,partly cloudy,1016.83,6,Spring,8.0,coastal,2
9640,24.0,67,1.5,26.0,partly cloudy,1019.73,2,Winter,5.0,mountain,0
10878,-10.0,83,19.0,81.0,partly cloudy,982.94,1,Winter,4.0,inland,3
6369,32.0,50,1.0,25.0,partly cloudy,1013.75,2,Autumn,6.0,inland,0
1695,13.0,55,11.0,17.0,overcast,1000.1,4,Winter,5.5,coastal,0
9016,33.0,32,5.5,15.0,clear,1028.0,8,Spring,7.5,mountain,2
12907,44.0,54,2.5,14.0,clear,1015.23,10,Winter,6.5,mountain,2
11016,18.0,87,8.0,60.0,overcast,1018.75,0,Spring,4.5,coastal,1
3399,24.0,68,9.0,0.0,clear,1017.94,9,Winter,7.0,inland,2
4178,16.0,66,0.5,37.0,partly cloudy,1011.34,2,Spring,8.0,coastal,0
10233,28.0,73,10.0,76.0,partly cloudy,1007.91,3,Summer,3.5,inland,1
12205,26.0,69,10.5,32.0,overcast,1002.45,2,Winter,8.5,mountain,0
4503,13.0,75,7.0,31.0,partly cloudy,1010.37,3,Winter,5.5,inland,0
12447,24.0,63,6.5,68.0,overcast,1005.9,2,Winter,4.5,coastal,1
7112,32.0,65,2.5,7.0,partly cloudy,1018.37,8,Summer,6.0,coastal,2
4232,33.0,65,13.5,84.0,partly cloudy,992.87,2,Autumn,2.5,mountain,1
1575,10.0,77,18.0,62.0,overcast,1002.6,3,Autumn,3.0,coastal,1
7834,-6.0,87,7.0,83.0,partly cloudy,986.77,0,Winter,2.0,inland,3
12009,24.0,98,14.5,98.0,overcast,1012.53,3,Winter,5.0,inland,1
6734,29.0,57,6.0,8.0,clear,1029.78,10,Winter,9.5,coastal,2
5267,26.0,71,2.5,21.0,partly cloudy,1019.67,2,Spring,5.5,mountain,0
6175,24.0,56,5.0,19.0,clear,1017.25,8,Summer,9.5,mountain,2
2306,-7.0,92,4.5,78.0,overcast,990.01,5,Winter,3.0,mountain,3
8001,34.0,36,6.0,6.0,partly cloudy,1017.48,7,Summer,9.5,inland,2
13012,-4.0,87,5.5,69.0,overcast,987.27,1,Winter,3.5,inland,3
2622,19.0,70,8.0,31.0,partly cloudy,1009.02,3,Winter,9.0,mountain,0
163,36.0,32,6.0,2.0,clear,1026.15,7,Spring,7.5,coastal,2
6327,24.0,61,9.5,4.0,clear,1016.56,7,Winter,6.0,mountain,2
1166,23.0,62,8.0,91.0,overcast,1004.57,2,Summer,5.0,mountain,1
1043,17.0,79,17.5,90.0,partly cloudy,994.97,2,Summer,2.0,inland,1
9641,33.0,86,9.5,69.0,overcast,1000.28,1,Spring,3.5,mountain,1
1923,36.0,57,6.0,7.0,clear,1029.06,8,Winter,10.0,inland,2
1523,31.0,67,13.5,54.0,overcast,1014.14,0,Autumn,2.5,inland,1
628,35.0,40,7.0,5.0,partly cloudy,1013.66,9,Summer,9.5,inland,2
8269,-2.0,72,6.5,96.0,overcast,993.53,0,Winter,3.0,inland,3
3851,19.0,93,11.0,78.0,overcast,993.24,3,Summer,5.0,mountain,1
12187,24.0,72,8.5,70.0,partly cloudy,1010.54,3,Winter,3.0,coastal,1
11547,10.0,53,9.0,47.0,overcast,1003.15,2,Winter,8.5,mountain,0
10996,25.0,69,6.0,17.0,clear,1024.91,5,Spring,7.0,mountain,2
8389,26.0,73,15.5,92.0,overcast,1000.11,0,Summer,2.0,coastal,1
11795,29.0,64,12.5,81.0,partly cloudy,1005.58,0,Spring,3.0,coastal,1
4673,-1.0,94,12.0,92.0,overcast,983.0,1,Winter,3.5,mountain,3
12635,21.0,20,9.0,6.0,partly cloudy,1017.98,5,Spring,8.0,mountain,2
6098,3.0,78,8.0,63.0,overcast,981.17,0,Winter,2.5,mountain,3
5971,18.0,74,11.0,27.0,partly cloudy,1012.42,2,Winter,8.5,mountain,0
5376,3.0,98,9.0,82.0,partly cloudy,998.41,0,Winter,2.5,mountain,3
13042,31.0,69,7.5,56.0,overcast,1003.59,2,Autumn,1.0,inland,1
11323,28.0,59,9.5,31.0,partly cloudy,1006.59,1,Autumn,8.5,inland,0
5278,26.0,59,9.5,12.0,overcast,1003.17,2,Winter,7.5,inland,0
6678,-6.0,67,16.5,92.0,overcast,991.21,1,Winter,4.0,inland,3
3673,24.0,92,2.0,95.0,overcast,1006.73,1,Winter,0.5,mountain,0
8354,23.0,70,8.0,14.0,partly cloudy,1013.84,4,Spring,8.5,coastal,0
2253,-2.0,65,18.0,62.0,overcast,990.98,1,Winter,2.0,inland,3
4378,25.0,77,12.5,28.0,partly cloudy,1000.17,4,Winter,5.5,mountain,0
9425,17.0,74,11.0,98.0,clear,1025.21,1,Winter,0.5,coastal,2
3934,28.0,59,0.5,19.0,overcast,1015.93,4,Spring,5.5,coastal,0
11892,21.0,96,9.0,92.0,partly cloudy,1001.52,8,Spring,5.5,coastal,0
1659,10.0,92,5.0,56.0,overcast,1006.85,2,Autumn,1.5,inland,1
5426,-2.0,68,10.0,93.0,overcast,985.51,1,Winter,3.0,mountain,3
9531,25.0,74,13.5,47.0,overcast,1012.54,1,Autumn,5.0,inland,0
11064,20.0,60,7.5,37.0,partly cloudy,1009.62,2,Summer,8.5,mountain,0
11052,-8.0,79,9.0,70.0,overcast,992.32,1,Winter,2.5,inland,3
12531,20.0,75,5.0,11.0,partly cloudy,1007.74,2,Summer,5.5,coastal,0
12191,31.0,77,8.0,48.0,overcast,1014.2,4,Winter,5.5,mountain,0
6985,30.0,63,9.5,75.0,overcast,1009.99,3,Summer,5.0,coastal,1
7812,11.0,60,7.5,41.0,partly cloudy,1011.49,1,Autumn,7.0,mountain,0
1932,-6.0,66,20.0,61.0,overcast,981.8,0,Winter,1.0,inland,3
11975,35.0,40,9.5,5.0,clear,1023.02,6,Autumn,6.5,coastal,2
3368,11.0,44,2.5,65.0,overcast,966.42,6,Spring,4.0,coastal,0
13046,18.0,79,8.0,32.0,partly cloudy,1007.36,1,Spring,7.5,mountain,0
7997,19.0,73,12.0,33.0,partly cloudy,1002.0,2,Winter,6.5,mountain,0
1495,21.0,76,11.5,30.0,partly cloudy,1003.34,3,Winter,6.0,inland,0
6668,-6.0,97,20.0,63.0,overcast,999.09,1,Winter,1.5,inland,3
1934,-6.0,66,7.0,95.0,overcast,992.79,0,Winter,3.0,inland,3
8945,-1.0,73,3.0,91.0,partly cloudy,986.47,0,Winter,4.0,mountain,3
3178,40.0,96,11.5,95.0,partly cloudy,1005.06,10,Spring,7.0,inland,0
1203,13.0,67,7.0,21.0,overcast,1018.83,1,Winter,8.5,coastal,0
9176,-8.0,84,4.5,89.0,overcast,988.37,0,Winter,2.5,mountain,3
8531,30.0,71,14.5,23.0,overcast,1002.99,4,Spring,7.5,mountain,0
6095,27.0,45,0.0,6.0,clear,1010.85,10,Summer,8.5,mountain,2
8613,32.0,72,2.5,28.0,partly cloudy,1012.95,1,Spring,7.5,coastal,0
10179,4.0,96,18.0,81.0,overcast,983.95,0,Winter,3.0,mountain,3
5446,32.0,97,14.5,93.0,partly cloudy,1017.26,1,Summer,4.5,inland,1
11350,22.0,89,13.0,96.0,overcast,1009.7,0,Spring,4.5,inland,1
6717,14.0,73,5.0,84.0,overcast,1007.32,0,Summer,2.0,coastal,1
9296,4.0,77,14.0,74.0,overcast,998.76,1,Winter,2.0,mountain,3
11893,-1.0,81,8.0,66.0,overcast,983.28,1,Winter,3.0,inland,3
5941,20.0,40,10.0,11.0,clear,1028.64,9,Spring,10.0,inland,2
8285,25.0,92,10.0,78.0,overcast,1014.0,0,Autumn,3.0,coastal,1
6682,40.0,49,4.5,16.0,clear,1011.36,5,Winter,7.0,inland,2
6503,27.0,40,2.5,12.0,partly cloudy,1013.41,7,Summer,8.5,mountain,2
9992,35.0,65,6.5,12.0,clear,1019.49,7,Autumn,6.0,mountain,2
2692,40.0,25,1.5,16.0,clear,1020.02,5,Spring,9.0,inland,2
1335,-7.0,68,6.5,72.0,partly cloudy,987.59,0,Winter,5.0,mountain,3
1467,22.0,74,5.5,25.0,partly cloudy,1019.5,2,Spring,7.0,coastal,0
4570,36.0,95,6.0,86.0,overcast,1017.59,4,Summer,9.5,coastal,0
9732,-8.0,83,17.0,90.0,overcast,995.76,1,Winter,4.0,mountain,3
7038,45.0,23,3.0,73.0,overcast,999.13,0,Autumn,7.0,mountain,3
9118,32.0,77,8.0,36.0,partly cloudy,1000.35,1,Spring,7.5,mountain,0
5651,20.0,73,0.5,86.0,overcast,1014.44,9,Winter,6.0,coastal,0
9208,-4.0,66,20.0,70.0,partly cloudy,981.78,1,Winter,4.5,mountain,3
6266,11.0,65,8.0,82.0,overcast,994.61,0,Winter,4.0,mountain,1
10601,33.0,54,7.5,22.0,overcast,1008.64,3,Summer,8.5,inland,0
13138,21.0,64,6.5,33.0,partly cloudy,1002.84,4,Winter,6.0,inland,0
6219,10.0,64,13.0,79.0,partly cloudy,997.25,2,Autumn,3.0,inland,1
3503,-4.0,96,20.5,76.0,overcast,992.65,0,Winter,2.5,inland,3
897,24.0,63,8.5,67.0,overcast,990.04,3,Autumn,4.5,coastal,1
3129,33.0,73,11.0,55.0,overcast,1002.33,0,Summer,3.0,mountain,1
5487,43.0,32,4.0,19.0,partly cloudy,1017.66,9,Winter,8.0,inland,2
5262,36.0,61,7.5,15.0,partly cloudy,1014.28,10,Winter,8.0,coastal,2
10274,31.0,70,14.0,13.0,partly cloudy,1011.12,4,Summer,6.5,mountain,0
12891,1.0,83,9.5,56.0,overcast,993.81,0,Winter,2.5,mountain,3
495,-2.0,71,6.0,91.0,overcast,989.38,0,Winter,3.0,inland,3
9112,0.0,93,5.5,56.0,partly cloudy,994.8,1,Winter,2.0,mountain,3
12970,18.0,58,10.0,28.0,partly cloudy,1017.27,4,Summer,8.0,coastal,0
5652,0.0,90,19.5,82.0,overcast,988.89,1,Winter,1.5,inland,3
1711,1.0,96,14.5,65.0,overcast,985.89,1,Winter,3.0,inland,3
12561,-10.0,91,12.0,71.0,partly cloudy,999.57,1,Winter,2.0,inland,3
11175,19.0,89,6.5,50.0,overcast,1004.04,1,Spring,2.5,coastal,1
7477,31.0,50,0.0,46.0,overcast,1005.13,2,Winter,5.5,inland,0
6249,21.0,36,0.0,5.0,clear,1019.15,6,Summer,5.0,mountain,2
3662,40.0,23,2.0,19.0,clear,1023.15,7,Spring,7.0,inland,2
7111,36.0,23,4.5,0.0,clear,1016.42,6,Spring,9.0,mountain,2
4749,29.0,78,15.0,28.0,overcast,1010.64,1,Summer,5.5,coastal,0
4314,38.0,56,2.5,9.0,partly cloudy,1018.25,5,Spring,5.5,coastal,2
9336,20.0,76,16.5,68.0,overcast,1000.91,2,Autumn,5.0,coastal,1
8621,10.0,70,7.5,43.0,overcast,1011.48,2,Autumn,7.0,mountain,0
